,Govt_ID,Policy_Number,Disease,Disease_Category,Claim_Date
2970,MIUQK8597F,R55149,Multiple Sclerosis,rare,2018-10-26
2971,YMQIT2357D,G52937,Multiple Sclerosis,rare,2017-11-13
2972,NUKYC1874D,X52677,Myocardial Infarction,cardiac,2021-12-16
2973,NUKYC1874D,X52677,Gallstones,surgical,2018-12-21
2974,NUKYC1874D,X52677,Gastroenteritis,acute,2024-09-23
2975,NUKYC1874D,X52677,Hypothyroidism,chronic,2019-02-19
2976,NUKYC1874D,X52677,Urinary Tract Infection,acute,2021-08-25
2977,WKHDX0454O,X23026,Lupus,rare,2023-09-16
2978,WKHDX0454O,X23026,Multiple Sclerosis,rare,2017-05-30
2979,WKHDX0454O,X23026,Coronary Artery Disease,cardiac,2022-05-22
2980,WKHDX0454O,X23026,Lupus,rare,2022-10-15
2981,WKHDX0454O,X23026,ACL Tear,surgical,2021-09-27
2982,SKUCE7701G,M77442,Fracture Femur,surgical,2022-09-05
2983,SKUCE7701G,M77442,Coronary Artery Disease,cardiac,2021-06-17
2984,SKUCE7701G,M77442,Lupus,rare,2019-03-26
2985,ATUDF9223W,R79875,Gallstones,surgical,2017-01-29
2986,UXKTN3131I,Q03919,Dengue,acute,2017-11-12
2987,KTGBV8746R,O35597,Hypothyroidism,chronic,2016-10-18
2988,KTGBV8746R,O35597,Chronic Kidney Disease,chronic,2024-10-25
2989,KTGBV8746R,O35597,Asthma,chronic,2023-08-04
2990,ZMZMU9421H,M20142,Hypertension,chronic,2020-05-27
2991,ZMZMU9421H,M20142,Gallstones,surgical,2022-06-22
2992,XQHPU1570I,T48308,Dengue,acute,2020-10-01
2993,YKMRA6211K,E06523,Multiple Sclerosis,rare,2024-06-10
2994,LRZFB6238O,O15848,Lupus,rare,2022-10-08
2995,LRZFB6238O,O15848,ACL Tear,surgical,2024-11-03
2996,LRZFB6238O,O15848,Multiple Sclerosis,rare,2024-04-26
2997,LRZFB6238O,O15848,Coronary Artery Disease,cardiac,2022-02-25
3000,EABPM78546,L99906,Hypertension,chronic,2020-08-04
